Customer ID,recency,frequency,monetary,spend_last_30d,spend_prior_30d,spend_velocity,purchase_interval_std,unique_products,unique_categories,weekend_ratio,avg_unit_price,whale_score,return_rate,avg_hour
12516.0,77,2,136.0,0.0,0.0,0.0,72.12489168102785,3,3,0.6666666666666666,1.3933333333333333,1.8659801253504864,0.0,10.333333333333334
12517.0,27,5,338.28000000000003,147.94,0.0,147.94,15.734359718704024,33,21,0.0,2.9655882352941174,0.283109610123119,0.0,14.205882352941176
12518.0,0,5,205.51999999999998,82.84,25.08,3.303030303030303,13.035033099769558,15,11,0.2,1.5873333333333333,0.8055572736269174,0.0,12.133333333333333
12519.0,63,1,35.8,0.0,0.0,0.0,0.0,3,3,0.0,0.9166666666666666,1.0012576282368464,0.0,9.0
12520.0,78,3,249.02999999999997,0.0,0.0,0.0,41.064251207987795,12,11,0.0,2.845,0.8135218229424377,0.25,11.333333333333334
12521.0,142,1,27.54,0.0,0.0,0.0,0.0,2,2,0.0,2.085,0.6144080900544285,0.0,10.0
12523.0,18,11,221.3,15.299999999999999,17.700000000000003,0.8644067796610168,31.19246218190698,13,10,0.23076923076923078,5.703846153846154,0.3203324230198303,0.0,11.923076923076923
12524.0,63,7,429.27,0.0,0.0,0.0,30.11890355986339,15,12,0.06666666666666667,3.0813333333333333,1.4381700478311068,0.0,11.4
12526.0,0,3,139.9,33.6,68.1,0.49339207048458156,22.997929513431462,8,8,0.0,2.71625,0.6144080900544285,0.0,11.0
12527.0,294,2,30.900000000000006,0.0,0.0,0.0,0.0,2,2,0.0,1.75,1.0240134834240475,0.0,10.5
12528.0,8,5,249.38,60.0,0.0,60.0,45.271526494156475,11,8,0.0,6.096363636363637,0.6578510863209033,0.16666666666666666,11.0
12530.0,59,4,75.26,0.0,6.959999999999999,0.0,50.18631951704236,5,4,0.0,1.684,0.819210786739238,0.0,10.2
12531.0,14,1,0.85,0.85,0.0,0.85,0.0,1,1,0.0,0.85,0.06826756556160317,0.0,11.0
12532.0,29,1,65.4,65.4,0.0,65.4,0.0,3,3,0.0,1.8166666666666667,0.819210786739238,0.0,13.0
12534.0,130,1,161.76999999999998,0.0,0.0,0.0,0.0,4,4,0.0,8.8475,0.3584047191984166,0.0,10.0
12535.0,91,2,116.1,0.0,0.0,0.0,35.52866046286736,8,6,0.0,3.925,0.4266722847600198,0.0,11.0
12536.0,58,1,625.86,0.0,625.86,0.0,0.0,35,21,0.0,2.2882857142857143,0.8523693185834452,0.5,14.0
12538.0,28,1,14.850000000000001,14.850000000000001,0.0,14.850000000000001,0.0,1,1,0.0,4.95,0.2048026966848095,0.0,17.0
12539.0,21,4,454.1,20.8,0.0,20.8,48.51202600043278,24,16,0.0,3.0703846153846155,0.5986540364632894,0.0,10.923076923076923
12540.0,19,16,1534.53,91.2,280.0,0.32571428571428573,11.949852887581212,48,29,0.05555555555555555,4.637777777777778,1.00757869912218,0.0,13.092592592592593
12541.0,29,2,125.1,81.3,0.0,81.3,63.95154415649399,6,4,0.3333333333333333,2.2166666666666663,0.9329900626752432,0.0,11.666666666666666
12544.0,35,1,123.98,0.0,123.98,0.0,0.0,5,5,0.0,7.866,0.409605393369619,0.0,16.0
12545.0,74,2,67.5,0.0,0.0,0.0,106.23244953089113,4,4,0.25,2.4,0.5802743072736269,0.0,12.25
12546.0,46,2,93.86,0.0,40.2,0.0,12.655697004379753,7,6,0.0,2.3185714285714285,0.4876254682971655,0.0,10.285714285714286
12547.0,280,1,20.4,0.0,0.0,0.0,0.0,1,1,0.0,0.85,1.638421573478476,0.0,12.0
12550.0,78,1,205.54999999999998,0.0,0.0,0.0,0.0,6,6,0.0,6.66,0.7054315108032327,0.0,14.0
12551.0,357,1,12.5,0.0,0.0,0.0,0.0,1,1,0.0,1.25,0.6826756556160317,0.0,11.0
12553.0,24,8,486.44,74.8,32.900000000000006,2.273556231003039,25.946250109348018,20,18,0.14285714285714285,3.0428571428571427,0.8452174783817535,0.1111111111111111,11.761904761904763
12556.0,49,2,52.94,0.0,27.79,0.0,30.15113445777636,12,11,0.0,2.14,0.19911373288800924,0.0,13.0
12558.0,7,1,35.04,35.04,0.0,35.04,0.0,2,2,0.0,0.835,1.228816180108857,0.0,10.0
12559.0,319,1,10.5,0.0,0.0,0.0,0.0,1,1,0.0,0.42,1.7066891390400791,0.0,10.0
12560.0,4,2,202.5,94.9,0.0,94.9,43.3232039443068,11,7,0.36363636363636365,2.2409090909090907,0.6330265170257748,0.0,14.272727272727273
12561.0,302,1,40.5,0.0,0.0,0.0,0.0,3,3,0.0,1.9666666666666668,0.5461405244928254,0.0,11.0
12562.0,7,6,245.05,56.8,20.8,2.7307692307692304,25.121924908555695,10,9,0.0,4.629,0.5324870113805047,0.0,11.4
12564.0,260,1,19.8,0.0,0.0,0.0,0.0,1,1,0.0,4.95,0.2730702622464127,0.0,14.0
12565.0,288,1,37.5,0.0,0.0,0.0,0.0,2,2,0.0,2.3,0.6144080900544285,0.0,10.0
12566.0,85,1,20.58,0.0,0.0,0.0,0.0,2,2,0.0,0.42,1.6725553562592776,0.0,14.0
12567.0,22,9,978.35,177.8,0.0,177.8,22.29873537424892,47,22,0.22448979591836735,2.9171428571428573,0.6729231462500884,0.1,11.0
12569.0,1,14,332.22,59.52,74.0,0.8043243243243243,20.20207438665172,13,11,0.125,5.3931249999999995,0.4608060675408214,0.06666666666666667,12.8125
12571.0,39,2,43.2,0.0,13.200000000000001,0.0,0.0,2,2,0.0,0.9,1.638421573478476,0.0,11.0
12572.0,8,2,102.31,54.699999999999996,47.61,1.1489182944759504,19.23018460649819,6,4,0.0,4.8133333333333335,0.5120067417120238,0.0,8.5
12573.0,226,1,5.45,0.0,0.0,0.0,0.0,3,3,0.0,1.4000000000000001,0.09102342074880422,0.0,15.0
12574.0,315,1,34.9,0.0,0.0,0.0,0.0,2,2,0.0,5.6,0.47787295893122217,0.0,9.0
12576.0,35,4,147.5,0.0,34.8,0.0,49.13828882420946,9,8,0.0,5.3277777777777775,0.4399465336192204,0.0,10.88888888888889
12577.0,34,3,52.77,0.0,30.27,0.0,97.38816429861764,12,10,0.0,1.3616666666666666,0.2673812984496124,0.0,14.75
12578.0,20,2,262.0,100.9,0.0,100.9,97.39815193318609,11,9,0.0,3.5181818181818185,0.583377378435518,0.3333333333333333,14.454545454545455
12579.0,77,1,64.22,0.0,0.0,0.0,0.0,4,3,0.0,2.535,0.4437391761504206,0.0,17.0
12580.0,246,1,39.599999999999994,0.0,0.0,0.0,0.0,2,2,0.0,3.3,0.5461405244928254,0.0,10.0
12581.0,39,1,17.700000000000003,0.0,17.700000000000003,0.0,0.0,1,1,0.0,2.95,0.409605393369619,0.0,8.0
12582.0,288,1,10.0,0.0,0.0,0.0,0.0,1,1,0.0,1.25,0.5461405244928254,0.0,11.0
12583.0,2,11,600.3,38.28,31.200000000000003,1.2269230769230768,28.007974584325186,22,14,0.125,3.4458333333333333,1.9143363176232888,0.08333333333333333,10.333333333333334
12584.0,3,5,292.95,53.1,113.65,0.4672239331280246,56.739970412613395,12,9,0.3076923076923077,6.8307692307692305,0.30982972062573744,0.2857142857142857,13.384615384615385
12585.0,233,2,209.51,0.0,0.0,0.0,36.99864862397004,10,8,0.0,4.46,0.9247152062435338,0.0,12.181818181818182
12586.0,16,1,30.43,30.43,0.0,30.43,0.0,3,3,0.0,3.8066666666666666,0.6599198004288306,0.0,16.0
12589.0,28,2,94.4,77.0,0.0,77.0,66.39528095680696,4,2,0.0,3.1125,1.058147266204849,0.0,10.5
12590.0,210,2,1096.1,0.0,0.0,0.0,0.0,5,5,0.0,106.97999999999999,2.498592899554676,0.0,14.0
12591.0,316,1,67.19999999999999,0.0,0.0,0.0,0.0,3,3,0.0,1.3833333333333335,1.0922810489856507,0.0,14.0
12592.0,91,1,23.4,0.0,0.0,0.0,0.0,1,1,0.0,1.95,0.819210786739238,0.0,15.0
12593.0,218,1,39.5,0.0,0.0,0.0,0.0,1,1,0.0,3.95,0.6826756556160317,0.0,9.0
12594.0,46,7,377.6,0.0,79.7,0.0,27.65098412492624,13,10,0.0,1.957857142857143,0.9557459178624443,0.0,12.5
12596.0,50,2,147.7,0.0,112.0,0.0,134.35028842544403,3,2,0.0,11.033333333333333,0.5006288141184232,0.0,13.0
12597.0,39,3,388.23,0.0,167.57,0.0,35.30951578203678,22,15,0.5,6.198181818181819,0.38167775291259953,0.0,14.318181818181818
12598.0,28,5,335.04,62.5,0.0,62.5,31.26279957653565,14,10,0.0,1.6226666666666667,1.3471466270823025,0.0,11.733333333333333
12599.0,28,5,146.76,20.16,0.0,20.16,44.58101240064728,6,5,0.14285714285714285,5.684285714285714,1.3068362550364034,0.0,13.0
12600.0,28,2,109.80000000000001,20.4,0.0,20.4,232.63813101037414,3,2,0.0,8.266666666666667,0.8419666419264391,0.0,9.333333333333334
12601.0,189,3,116.87,0.0,0.0,0.0,56.007142401661596,6,6,0.0,6.256666666666667,0.5006288141184232,0.0,12.5
12602.0,58,1,57.7,0.0,57.7,0.0,0.0,4,3,0.0,3.5675,0.8533445695200396,0.0,11.0
12604.0,261,1,13.200000000000001,0.0,0.0,0.0,0.0,1,1,0.0,0.55,1.638421573478476,0.0,12.0
12607.0,59,1,149.24,0.0,149.24,0.0,0.0,10,9,0.0,1.355,1.0240134834240475,0.5,16.0
12609.0,185,2,75.25999999999999,0.0,0.0,0.0,76.2102355330306,4,4,0.0,7.6225000000000005,0.5461405244928254,0.0,15.0
12610.0,44,3,269.3,0.0,39.599999999999994,0.0,16.69835814788882,15,14,0.0,5.761333333333334,0.6053057479795481,0.0,12.933333333333334
12611.0,51,1,74.16,0.0,74.16,0.0,0.0,5,4,0.0,2.028,0.7919037605145967,0.0,13.0
12612.0,73,1,53.1,0.0,0.0,0.0,0.0,1,1,0.0,2.95,1.228816180108857,0.0,15.0
12613.0,56,3,215.6,0.0,143.5,0.0,44.62367899750902,11,9,0.0,2.0966666666666667,0.819210786739238,0.25,13.916666666666666
12614.0,277,1,17.0,0.0,0.0,0.0,0.0,1,1,0.0,4.25,0.2730702622464127,0.0,10.0
12615.0,1,4,224.54,20.04,84.6,0.23687943262411348,32.73377460666582,10,7,0.0,1.92,0.8874783523008412,0.0,11.6
12616.0,94,2,95.70000000000002,0.0,0.0,0.0,116.62475437630441,4,3,0.0,3.9875000000000003,0.409605393369619,0.0,14.5
12617.0,28,1,82.2,82.2,0.0,82.2,0.0,7,4,0.0,1.662857142857143,0.43886292146744893,0.0,14.0
12618.0,21,1,17.85,17.85,0.0,17.85,0.0,1,1,0.0,5.95,0.2048026966848095,0.0,11.0
12619.0,15,7,710.0,15.120000000000001,120.9,0.1250620347394541,30.94117096371856,13,8,0.3076923076923077,33.810769230769225,1.018762132227001,0.125,12.461538461538462
12620.0,14,3,185.87,58.5,0.0,58.5,42.048781195178535,11,9,0.0,3.9600000000000004,0.7819739327965454,0.0,10.545454545454545
